id,url,name,source,deployment,campaign,latitude,longitude,depth,time,flagged,boxes
266,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9750.JPG,GOPR9750.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.6922,174.973077,9.7,16/02/2022 11:25,False,[]
267,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9766.JPG,GOPR9766.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.691976,174.972887,10.7,16/02/2022 11:28,False,[]
268,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9761.JPG,GOPR9761.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692055,174.972954,10,16/02/2022 11:27,False,[]
269,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9760.JPG,GOPR9760.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692068,174.972969,10.5,16/02/2022 11:27,False,[]
270,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9764.JPG,GOPR9764.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692011,174.972913,10.5,16/02/2022 11:27,False,[]
271,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9759.JPG,GOPR9759.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692074,174.972985,10.2,16/02/2022 11:27,False,[]
272,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9754.JPG,GOPR9754.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692172,174.973053,10,16/02/2022 11:26,False,[]
273,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9753.JPG,GOPR9753.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.69219,174.973048,9.8,16/02/2022 11:26,False,[]
274,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9755.JPG,GOPR9755.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692149,174.973048,10.1,16/02/2022 11:26,False,[]
275,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9763.JPG,GOPR9763.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692026,174.972924,10.3,16/02/2022 11:27,False,[]
276,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9758.JPG,GOPR9758.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692091,174.973005,9.8,16/02/2022 11:26,False,[]
277,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7329.JPG,GOPR7329.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291412,174.809762,1.5,10/11/2021 16:00,False,[]
278,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7345.JPG,GOPR7345.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291504,174.810147,2.2,10/11/2021 16:04,False,[]
279,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7366.JPG,GOPR7366.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.29186,174.809517,2.2,10/11/2021 16:12,False,[]
280,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7375.JPG,GOPR7375.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292065,174.809259,1.2,10/11/2021 16:13,False,[]
281,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7391.JPG,GOPR7391.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291829,174.809733,3.2,10/11/2021 16:16,False,[]
282,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7423.JPG,GOPR7423.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291965,174.810078,1.9,10/11/2021 16:29,False,[]
283,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7424.JPG,GOPR7424.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291975,174.810062,2.8,10/11/2021 16:29,False,[]
284,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7430.JPG,GOPR7430.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292033,174.809914,1.8,10/11/2021 16:29,False,[]
285,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7439.JPG,GOPR7439.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.29218,174.80966,1.6,10/11/2021 16:31,False,[]
286,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7507.JPG,GOPR7507.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292379,174.809969,1.8,10/11/2021 16:42,False,[]
287,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9721.JPG,GOPR9721.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692413,174.973592,9.1,16/02/2022 11:19,False,[]
288,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9725.JPG,GOPR9725.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692287,174.973521,10.2,16/02/2022 11:20,False,[]
289,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9726.JPG,GOPR9726.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.69226,174.97351,10.4,16/02/2022 11:20,False,[]
290,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7336.JPG,GOPR7336.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291422,174.809969,1.4,10/11/2021 16:02,False,[]
291,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7343.JPG,GOPR7343.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291481,174.810145,5.4,10/11/2021 16:04,False,[]
292,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7385.JPG,GOPR7385.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291956,174.809509,2.6,10/11/2021 16:14,False,[]
293,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7394.JPG,GOPR7394.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291726,174.809824,1.5,10/11/2021 16:17,False,[]
294,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7409.JPG,GOPR7409.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291578,174.810364,7.1,10/11/2021 16:22,False,[]
295,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7411.JPG,GOPR7411.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291689,174.810287,3.2,10/11/2021 16:23,False,[]
296,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7428.JPG,GOPR7428.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.29201,174.809977,1.6,10/11/2021 16:29,False,[]
297,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7338.JPG,GOPR7338.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291398,174.810015,1.7,10/11/2021 16:02,False,[]
298,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7355.JPG,GOPR7355.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291675,174.809849,4,10/11/2021 16:07,False,[]
299,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7396.JPG,GOPR7396.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291692,174.80985,4.5,10/11/2021 16:17,False,[]
300,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7330.JPG,GOPR7330.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291422,174.809764,2.4,10/11/2021 16:00,False,[]
301,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7353.JPG,GOPR7353.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291659,174.809891,2.3,10/11/2021 16:07,False,[]
302,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7392.JPG,GOPR7392.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291808,174.809737,4.3,10/11/2021 16:16,False,[]
303,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7395.JPG,GOPR7395.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291723,174.809829,3.1,10/11/2021 16:17,False,[]
304,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7399.JPG,GOPR7399.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291642,174.809961,4.5,10/11/2021 16:18,False,[]
305,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7412.JPG,GOPR7412.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291699,174.810273,6.8,10/11/2021 16:23,False,[]
306,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7438.JPG,GOPR7438.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292144,174.809727,1.8,10/11/2021 16:30,False,[]
307,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7440.JPG,GOPR7440.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292184,174.809635,1.6,10/11/2021 16:31,False,[]
308,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7477.JPG,GOPR7477.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.29201,174.810405,4.8,10/11/2021 16:36,False,[]
309,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7496.JPG,GOPR7496.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292225,174.810187,1.1,10/11/2021 16:41,False,[]
310,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7502.JPG,GOPR7502.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292291,174.810089,2,10/11/2021 16:41,False,[]
311,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9728.JPG,GOPR9728.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692185,174.973492,11.3,16/02/2022 11:20,False,[]
312,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7331.JPG,GOPR7331.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.29142,174.809776,3.7,10/11/2021 16:00,False,[]
313,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7333.JPG,GOPR7333.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291428,174.809889,3.1,10/11/2021 16:01,False,[]
314,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7335.JPG,GOPR7335.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291419,174.809928,2.6,10/11/2021 16:01,False,[]
315,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7341.JPG,GOPR7341.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291419,174.810085,5.1,10/11/2021 16:03,False,[]
316,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7342.JPG,GOPR7342.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.29148,174.810138,3.3,10/11/2021 16:04,False,[]
317,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7346.JPG,GOPR7346.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291509,174.810142,2.9,10/11/2021 16:04,False,[]
318,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7348.JPG,GOPR7348.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291532,174.810069,3.5,10/11/2021 16:05,False,[]
319,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7349.JPG,GOPR7349.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291537,174.810023,2.2,10/11/2021 16:05,False,[]
320,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7354.JPG,GOPR7354.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291666,174.809882,3.2,10/11/2021 16:07,False,[]
321,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7380.JPG,GOPR7380.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292055,174.809404,1.6,10/11/2021 16:14,False,[]
322,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7389.JPG,GOPR7389.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291873,174.809638,2.5,10/11/2021 16:15,False,[]
323,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7390.JPG,GOPR7390.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291832,174.809718,1.5,10/11/2021 16:16,False,[]
324,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7352.JPG,GOPR7352.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291638,174.809938,4.7,10/11/2021 16:06,False,[]
325,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7365.JPG,GOPR7365.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.29184,174.809558,2.9,10/11/2021 16:12,False,[]
326,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7373.JPG,GOPR7373.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292002,174.809308,1.8,10/11/2021 16:13,False,[]
327,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7376.JPG,GOPR7376.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292082,174.809283,1.2,10/11/2021 16:13,False,[]
328,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7387.JPG,GOPR7387.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291923,174.809562,2.1,10/11/2021 16:15,False,[]
329,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7422.JPG,GOPR7422.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291937,174.810126,4.2,10/11/2021 16:28,False,[]
330,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7425.JPG,GOPR7425.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291978,174.810053,3.4,10/11/2021 16:29,False,[]
331,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7443.JPG,GOPR7443.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292231,174.809581,1.2,10/11/2021 16:31,False,[]
332,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7451.JPG,GOPR7451.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292324,174.809658,1.4,10/11/2021 16:32,False,[]
333,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9715.JPG,GOPR9715.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692607,174.973619,9.5,16/02/2022 11:17,False,[]
334,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9724.JPG,GOPR9724.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.692311,174.973535,9.7,16/02/2022 11:19,False,[]
335,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202202_Noises/202202_Noises_1/images/GOPR9727.JPG,GOPR9727.JPG,UoA Sea Urchin,202202_Noises_1,202202_Noises,-36.69223,174.973499,10.6,16/02/2022 11:20,False,[]
336,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7367.JPG,GOPR7367.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291888,174.80947,1.1,10/11/2021 16:12,False,[]
337,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7368.JPG,GOPR7368.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291902,174.809446,1.3,10/11/2021 16:12,False,[]
338,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7369.JPG,GOPR7369.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291922,174.809407,1.4,10/11/2021 16:12,False,[]
339,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7371.JPG,GOPR7371.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291957,174.809369,1.4,10/11/2021 16:12,False,[]
340,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7372.JPG,GOPR7372.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291977,174.809344,1.5,10/11/2021 16:13,False,[]
341,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7374.JPG,GOPR7374.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292029,174.809262,1.4,10/11/2021 16:13,False,[]
342,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7377.JPG,GOPR7377.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.2921,174.8093,1.2,10/11/2021 16:13,False,[]
343,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7378.JPG,GOPR7378.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292092,174.809329,1.4,10/11/2021 16:13,False,[]
344,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7379.JPG,GOPR7379.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.292068,174.809377,1.9,10/11/2021 16:14,False,[]
345,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7382.JPG,GOPR7382.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.29202,174.809432,1.8,10/11/2021 16:14,False,[]
346,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7384.JPG,GOPR7384.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291973,174.809484,2.3,10/11/2021 16:14,False,[]
347,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7386.JPG,GOPR7386.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291946,174.80952,2.7,10/11/2021 16:14,False,[]
348,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7388.JPG,GOPR7388.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291906,174.809591,1.4,10/11/2021 16:15,False,[]
349,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7397.JPG,GOPR7397.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291678,174.809914,1.4,10/11/2021 16:18,False,[]
350,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7398.JPG,GOPR7398.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291654,174.809942,3.4,10/11/2021 16:18,False,[]
351,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7405.JPG,GOPR7405.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291574,174.810124,6.1,10/11/2021 16:20,False,[]
352,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7404.JPG,GOPR7404.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291592,174.810096,3,10/11/2021 16:19,False,[]
353,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7406.JPG,GOPR7406.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291571,174.810153,6.4,10/11/2021 16:20,False,[]
354,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7408.JPG,GOPR7408.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291576,174.810332,4.9,10/11/2021 16:21,False,[]
355,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7410.JPG,GOPR7410.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291586,174.810358,6.8,10/11/2021 16:22,False,[]
356,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7413.JPG,GOPR7413.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291776,174.810245,2.6,10/11/2021 16:24,False,[]
357,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7414.JPG,GOPR7414.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291778,174.810245,4.9,10/11/2021 16:24,False,[]
358,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7415.JPG,GOPR7415.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291778,174.810227,6.6,10/11/2021 16:24,False,[]
359,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7416.JPG,GOPR7416.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291892,174.810213,1.7,10/11/2021 16:27,False,[]
360,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7417.JPG,GOPR7417.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291896,174.810211,2.5,10/11/2021 16:27,False,[]
361,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7418.JPG,GOPR7418.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291927,174.810165,1.5,10/11/2021 16:28,False,[]
362,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7419.JPG,GOPR7419.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291933,174.810162,2.7,10/11/2021 16:28,False,[]
363,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202111_Nordic/2021111_Nordic_1/images/GOPR7420.JPG,GOPR7420.JPG,UoA Sea Urchin,2021111_Nordic_1,202111_Nordic,-36.291933,174.810162,3.3,10/11/2021 16:28,False,[]
